OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_nofrag_rand2/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_nofrag_rand2/
N_tr	3000
N_p	3
RAND_SEED	2
STEP_INTERVAL	1.0E6
BREAK_TIME	43000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.01
PLANET_INC	0.005
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	0.01
INC_RMS	0.005
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.700000e+07	  3	  3000	  2381	4.965110832456061e-06	1.300000000000000e+01	8.307027813063443e-01
collision No.9	1.394208e+01[yr]	i=2, j=419	r_ij=6.330799595255740e-05	radius[2]+radius[419]=6.338481524341289e-05
collision No.10	1.425838e+01[yr]	i=3, j=2830	r_ij=6.326194490413374e-05	radius[3]+radius[2830]=6.338481524341289e-05
collision No.11	1.428665e+01[yr]	i=1, j=1953	r_ij=6.327431818359794e-05	radius[1]+radius[1953]=6.338481524341289e-05
2.800000e+07	  3	  3000	   653	1.596966124505544e-03	1.400000000000000e+01	3.519918581453106e-01
2.900000e+07	  3	  3000	  1239	1.805921845712903e-03	1.400000000000000e+01	8.799800223285641e-01
3.000000e+07	  3	  3000	  2289	1.833366999941586e-03	1.500000000000000e+01	4.089376800503104e-01
3.100000e+07	  3	  3000	  1486	1.443280667628208e-03	1.500000000000000e+01	9.361041960074327e-01
collision No.12	1.640211e+01[yr]	i=3, j=1635	r_ij=6.333076482051868e-05	radius[3]+radius[1635]=6.338481524341289e-05
3.200000e+07	  3	  3000	    83	1.755401868335661e-03	1.600000000000000e+01	4.579465253022978e-01
3.300000e+07	  3	  3000	  2073	1.983029129509601e-03	1.600000000000000e+01	9.816422070341443e-01
collision No.13	1.737047e+01[yr]	i=3, j=1798	r_ij=6.329701972273400e-05	radius[3]+radius[1798]=6.338481524341289e-05
3.400000e+07	  3	  3000	   671	1.946943527789868e-03	1.700000000000001e+01	5.068409805539582e-01
3.500000e+07	  3	  3000	  1753	1.259759468828936e-03	1.800000000000001e+01	3.439362396815800e-02
3.600000e+07	  3	  3000	  1280	1.360729183702892e-03	1.800000000000001e+01	5.579504056409509e-01
3.700000e+07	  3	  3000	  2030	1.891346485239830e-03	1.900000000000001e+01	8.314833626626467e-02
3.800000e+07	  3	  3000	  1729	1.413799362689029e-03	1.900000000000001e+01	6.108384952867294e-01
3.900000e+07	  3	  3000	   367	1.676743759511573e-03	2.000000000000001e+01	1.368449194226896e-01
collision No.14	2.030597e+01[yr]	i=3, j=604	r_ij=6.337149981559214e-05	radius[3]+radius[604]=6.338481524341289e-05
4.000000e+07	  3	  3000	  1502	1.326703561916360e-03	2.000000000000001e+01	6.632848774567600e-01
collision No.15	2.080805e+01[yr]	i=2, j=2219	r_ij=6.330024501152377e-05	radius[2]+radius[2219]=6.338481524341289e-05
4.100000e+07	  3	  3000	  2757	2.052093122937076e-03	2.100000000000001e+01	1.891964896040979e-01
collision No.16	2.167388e+01[yr]	i=2, j=720	r_ij=6.328783431013500e-05	radius[2]+radius[720]=6.338481524341289e-05
4.200000e+07	  3	  3000	  2138	1.972542139513948e-03	2.100000000000001e+01	7.151723383258770e-01
4.300000e+07	  3	  3000	     6	1.736748991410378e-03	2.200000000000001e+01	2.382930241455490e-01
4.400000e+07	  3	  3000	  2748	1.245918730150684e-03	2.200000000000001e+01	7.576900141599341e-01
collision No.17	2.290338e+01[yr]	i=2, j=1177	r_ij=6.328605229781769e-05	radius[2]+radius[1177]=6.338481524341289e-05
4.500000e+07	  3	  3000	  1353	1.264699183760285e-03	2.300000000000001e+01	2.808230123203341e-01
4.600000e+07	  3	  3000	  2448	1.308812744324647e-03	2.300000000000001e+01	8.082075385069412e-01
collision No.18	2.406403e+01[yr]	i=3, j=1341	r_ij=6.329002832581959e-05	radius[3]+radius[1341]=6.338481524341289e-05
4.700000e+07	  3	  3000	  1458	1.726208653555563e-03	2.400000000000001e+01	3.325876609473454e-01
4.800000e+07	  3	  3000	  2152	2.001992450138846e-03	2.400000000000001e+01	8.539794667830598e-01
collision No.19	2.524402e+01[yr]	i=2, j=2082	r_ij=6.321726180788610e-05	radius[2]+radius[2082]=6.338481524341289e-05
4.900000e+07	  3	  3000	  2467	1.662678077955334e-03	2.500000000000001e+01	3.711294306303621e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	   766	1.184714153693278e-03	2.500000000000001e+01	8.933217647502385e-01
5.100000e+07	  3	  3000	  2631	1.382862108984345e-03	2.600000000000001e+01	4.125971077375563e-01
collision No.20	2.681044e+01[yr]	i=1, j=2070	r_ij=6.328199538797846e-05	radius[1]+radius[2070]=6.338481524341289e-05
5.200000e+07	  3	  3000	   675	1.316893413905696e-03	2.600000000000001e+01	9.322658345933718e-01
collision No.21	2.707406e+01[yr]	i=2, j=2401	r_ij=6.327275636917412e-05	radius[2]+radius[2401]=6.338481524341289e-05
5.300000e+07	  3	  3000	  2194	1.318472427279274e-03	2.700000000000002e+01	4.490308541489919e-01
5.400000e+07	  3	  3000	  2049	1.170556314155323e-03	2.700000000000002e+01	9.678039417238293e-01
5.500000e+07	  3	  3000	  1462	1.309072687912240e-03	2.800000000000002e+01	4.835755863638419e-01
5.600000e+07	  3	  3000	   895	3.935478483135907e-05	2.900000000000002e+01	2.505791744694635e-04
5.700000e+07	  3	  3000	  2218	1.940252402500120e-03	2.900000000000002e+01	5.180357039343094e-01
5.800000e+07	  3	  3000	  1160	1.535762965776662e-03	3.000000000000002e+01	3.882159267991903e-02
5.900000e+07	  3	  3000	  1363	2.189196106899212e-03	3.000000000000002e+01	5.665856377535047e-01
6.000000e+07	  3	  3000	  1570	1.448567526147405e-03	3.100000000000002e+01	8.627858567285254e-02
6.100000e+07	  3	  3000	  1737	1.252701909372388e-03	3.100000000000002e+01	6.102350264340303e-01
6.200000e+07	  3	  3000	  2373	1.739639039406805e-03	3.200000000000002e+01	1.341949216330953e-01
6.300000e+07	  3	  3000	  1420	1.280733904827519e-03	3.200000000000002e+01	6.517313315932661e-01
6.400000e+07	  3	  3000	  2752	1.649963034115197e-03	3.300000000000002e+01	1.717313315961469e-01
collision No.22	3.330138e+01[yr]	i=3, j=844	r_ij=6.337427245089368e-05	radius[3]+radius[844]=6.338481524341289e-05
6.500000e+07	  3	  3000	   674	1.553906837879277e-03	3.300000000000002e+01	6.939919303658975e-01
6.600000e+07	  3	  3000	  2713	1.090815075283315e-03	3.400000000000003e+01	2.158859083124706e-01
6.700000e+07	  3	  3000	  2718	1.183439770348024e-03	3.400000000000003e+01	7.374160171517935e-01
6.800000e+07	  3	  3000	   335	2.162278681346023e-03	3.500000000000003e+01	2.597728999814616e-01
6.900000e+07	  3	  3000	  1292	1.270372128726536e-03	3.500000000000003e+01	7.832719476829839e-01
7.000000e+07	  3	  3000	  1903	1.320042446288944e-03	3.600000000000003e+01	3.073288167771968e-01
7.100000e+07	  3	  3000	   455	1.248675362039884e-03	3.600000000000003e+01	8.293388839404696e-01
7.200000e+07	  3	  3000	  2401	1.513921303133034e-03	3.700000000000003e+01	3.464725513535415e-01
7.300000e+07	  3	  3000	  1918	1.585285768887829e-03	3.700000000000003e+01	8.633170002958902e-01
7.400000e+07	  3	  3000	  2666	1.243598709426747e-03	3.800000000000003e+01	3.835135912543173e-01
7.500000e+07	  3	  3000	  2135	1.688285046327367e-03	3.800000000000003e+01	9.055695004972758e-01
7.600000e+07	  3	  3000	    40	1.344952040547732e-03	3.900000000000003e+01	4.292272433019518e-01
7.700000e+07	  3	  3000	  2056	1.907385863045039e-03	3.900000000000003e+01	9.564750487257473e-01
7.800000e+07	  3	  3000	  1483	1.661948163111947e-03	4.000000000000003e+01	4.792169390478236e-01
collision No.23	4.098190e+01[yr]	i=3, j=1019	r_ij=6.331491088620942e-05	radius[3]+radius[1019]=6.338481524341289e-05
7.900000e+07	  3	  3000	  1829	1.236674925226996e-03	4.100000000000004e+01	5.416430095156939e-03
8.000000e+07	  3	  3000	  1274	1.828714819106241e-03	4.100000000000004e+01	5.254265442466995e-01
8.100000e+07	  3	  3000	  2972	1.074989955690038e-03	4.200000000000003e+01	4.875034378735507e-02
collision No.24	4.246310e+01[yr]	i=2, j=1135	r_ij=6.327355745303973e-05	radius[2]+radius[1135]=6.338481524341289e-05
8.200000e+07	  3	  3000	   583	1.574177235083899e-03	4.200000000000003e+01	5.670170278725014e-01
8.300000e+07	  3	  3000	  1852	1.511882717273269e-03	4.300000000000003e+01	8.838767964352344e-02
8.400000e+07	  3	  3000	  2622	1.368810092311311e-03	4.300000000000003e+01	6.096193848233775e-01
8.500000e+07	  3	  3000	   546	1.430591341269043e-03	4.400000000000002e+01	1.304669844573556e-01
8.600000e+07	  3	  3000	   231	1.859589574870150e-03	4.400000000000002e+01	6.549548548015452e-01
8.700000e+07	  3	  3000	  2156	2.010100768397700e-03	4.500000000000002e+01	1.783005120935362e-01
8.800000e+07	  3	  3000	  2805	1.345371502141362e-03	4.500000000000002e+01	7.048183592830654e-01
8.900000e+07	  3	  3000	  2272	1.232836553627229e-03	4.600000000000001e+01	2.285914393695917e-01
9.000000e+07	  3	  3000	  2810	1.695240353529074e-03	4.600000000000001e+01	7.540849025407300e-01
collision No.25	4.725963e+01[yr]	i=1, j=2998	r_ij=6.326954264882233e-05	radius[1]+radius[2998]=6.338481524341289e-05
9.100000e+07	  3	  3000	  1785	1.419410198612509e-03	4.700000000000001e+01	2.766939035552676e-01
9.200000e+07	  3	  3000	   519	1.186683896474990e-03	4.700000000000001e+01	8.036478687726385e-01
9.300000e+07	  3	  3000	  1856	1.401198868790612e-03	4.800000000000001e+01	3.300147759362977e-01
9.400000e+07	  3	  3000	  2701	1.294803942650809e-03	4.800000000000001e+01	8.491871460519860e-01
9.500000e+07	  3	  3000	   235	1.420880335535400e-03	4.900000000000001e+01	3.668514747541394e-01
9.600000e+07	  3	  3000	  1057	1.821521312004432e-03	4.900000000000001e+01	8.788761087952637e-01
9.700000e+07	  3	  3000	   649	2.076130187135553e-03	5.000000000000000e+01	3.899922126938221e-01
9.800000e+07	  3	  3000	  2903	1.695931379943860e-03	5.000000000000000e+01	9.036543055543215e-01
collision No.26	5.117909e+01[yr]	i=2, j=2492	r_ij=6.329654080469779e-05	radius[2]+radius[2492]=6.338481524341289e-05
9.900000e+07	  3	  3000	  1159	1.753227387528470e-03	5.100000000000000e+01	4.193685099411079e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	  1171	1.595598124194786e-03	5.100000000000000e+01	9.371704227642980e-01
1.010000e+08	  3	  3000	  1513	1.647286079896178e-03	5.199999999999999e+01	4.365177407178295e-01
1.020000e+08	  3	  3000	  1613	1.589225973226351e-03	5.199999999999999e+01	9.333406758755191e-01
1.030000e+08	  3	  3000	  2448	5.764599086186216e-05	5.299999999999999e+01	4.310676848075189e-01
1.040000e+08	  3	  3000	  2555	1.543620693305022e-03	5.299999999999999e+01	9.269913825778271e-01
1.050000e+08	  3	  3000	  2298	1.339976340935174e-03	5.399999999999999e+01	3.895613445545798e-01
1.060000e+08	  3	  3000	   510	1.712188732902692e-03	5.399999999999999e+01	8.513442328041646e-01
1.070000e+08	  3	  3000	   457	1.887502093292716e-03	5.499999999999999e+01	3.236188122585859e-01
1.080000e+08	  3	  3000	   828	2.044025407327055e-03	5.499999999999999e+01	8.000736833124691e-01
1.090000e+08	  3	  3000	     1	2.997470798320311e-06	5.599999999999998e+01	2.788715945491689e-01
1.100000e+08	  3	  3000	   362	1.727146062029650e-03	5.599999999999998e+01	7.633718196798550e-01
1.110000e+08	  3	  3000	  2206	1.766844109333267e-03	5.699999999999998e+01	2.574253835813650e-01
1.120000e+08	  3	  3000	   765	1.844681511418830e-03	5.699999999999998e+01	7.625978683764332e-01
1.130000e+08	  3	  3000	   109	1.316113564015692e-03	5.799999999999997e+01	2.675938648892847e-01
1.140000e+08	  3	  3000	  2343	1.409072401483722e-03	5.799999999999997e+01	7.724773587735442e-01
collision No.27	5.912634e+01[yr]	i=1, j=2448	r_ij=6.336841510189288e-05	radius[1]+radius[2448]=6.338481524341289e-05
1.150000e+08	  3	  3000	   568	1.733348255507455e-03	5.899999999999997e+01	2.626971889344359e-01
1.160000e+08	  3	  3000	  2499	1.681320495382698e-03	5.899999999999997e+01	7.891660525783535e-01
1.170000e+08	  3	  3000	  2984	2.048874032784301e-03	5.999999999999997e+01	3.126029833732505e-01
collision No.28	6.072426e+01[yr]	i=1, j=1692	r_ij=6.330747840145377e-05	radius[1]+radius[1692]=6.338481524341289e-05
1.180000e+08	  3	  3000	  2606	1.838530148256885e-03	5.999999999999997e+01	8.354056528324232e-01
1.190000e+08	  3	  3000	  2087	1.685481000895269e-03	6.099999999999996e+01	3.616038268852650e-01
collision No.29	6.155258e+01[yr]	i=2, j=1872	r_ij=6.324390479261543e-05	radius[2]+radius[1872]=6.338481524341289e-05
1.200000e+08	  3	  3000	  2112	1.709148754977725e-03	6.099999999999996e+01	8.882011947473137e-01
collision No.30	6.191775e+01[yr]	i=1, j=970	r_ij=6.318682451563520e-05	radius[1]+radius[970]=6.338481524341289e-05
1.210000e+08	  3	  3000	  1953	1.376529119519323e-03	6.199999999999996e+01	4.116071137589992e-01
1.220000e+08	  3	  3000	   383	2.061216781455005e-03	6.199999999999996e+01	9.374722122909079e-01
1.230000e+08	  3	  3000	   785	1.203063972211527e-03	6.299999999999996e+01	4.593187097694175e-01
1.240000e+08	  3	  3000	  1381	1.562421658905720e-03	6.299999999999996e+01	9.856940657261564e-01
1.250000e+08	  3	  3000	   138	1.903489814109839e-03	6.399999999999996e+01	5.089531949911058e-01
1.260000e+08	  3	  3000	  1744	1.827467669965540e-03	6.499999999999996e+01	3.209828587659026e-02
collision No.31	6.530099e+01[yr]	i=2, j=2988	r_ij=6.329906796769907e-05	radius[2]+radius[2988]=6.338481524341289e-05
1.270000e+08	  3	  3000	  2496	1.770977119608710e-03	6.499999999999996e+01	5.503504926911394e-01
1.280000e+08	  3	  3000	  2806	1.344025560839097e-03	6.599999999999994e+01	7.612560525666680e-02
1.290000e+08	  3	  3000	  2654	1.279300433823614e-03	6.599999999999994e+01	6.015510057509355e-01
1.300000e+08	  3	  3000	   590	1.273022585289342e-03	6.699999999999994e+01	1.297961157012980e-01
1.310000e+08	  3	  3000	  1454	1.572829940137383e-03	6.699999999999994e+01	6.529403060743542e-01
collision No.32	6.789328e+01[yr]	i=2, j=1094	r_ij=6.321178614729540e-05	radius[2]+radius[1094]=6.338481524341289e-05
1.320000e+08	  3	  3000	   511	2.117795966240119e-03	6.799999999999994e+01	1.785555639882552e-01
collision No.33	6.847208e+01[yr]	i=2, j=317	r_ij=6.336071742496533e-05	radius[2]+radius[317]=6.338481524341289e-05
1.330000e+08	  3	  3000	   173	1.704319203440877e-03	6.799999999999994e+01	7.035632325935561e-01
1.340000e+08	  3	  3000	   993	1.657220329302885e-03	6.899999999999994e+01	2.262612230641123e-01
1.350000e+08	  3	  3000	   926	1.792601339005923e-03	6.899999999999994e+01	7.460287174032060e-01
collision No.34	6.979485e+01[yr]	i=3, j=1386	r_ij=6.332037049675065e-05	radius[3]+radius[1386]=6.338481524341289e-05
1.360000e+08	  3	  3000	   548	1.842736722021534e-03	6.999999999999993e+01	2.709957634782234e-01
1.370000e+08	  3	  3000	  2146	1.223432274513749e-03	6.999999999999993e+01	7.957578301731308e-01
1.380000e+08	  3	  3000	   749	1.689348961027757e-03	7.099999999999993e+01	3.198238355607676e-01
1.390000e+08	  3	  3000	   547	1.149877489548655e-03	7.099999999999993e+01	8.429022520720630e-01
1.400000e+08	  3	  3000	  1476	1.191258622300637e-03	7.199999999999993e+01	3.662635370979881e-01
collision No.35	7.270062e+01[yr]	i=1, j=2504	r_ij=6.330934266878904e-05	radius[1]+radius[2504]=6.338481524341289e-05
1.410000e+08	  3	  3000	   756	1.655745388397605e-03	7.199999999999993e+01	8.921522622310674e-01
1.420000e+08	  3	  3000	  2247	2.034281338220145e-03	7.299999999999993e+01	4.189116347801756e-01
1.430000e+08	  3	  3000	  1254	1.510847566301483e-03	7.299999999999993e+01	9.464132472906933e-01
1.440000e+08	  3	  3000	   853	2.069231998335699e-03	7.399999999999991e+01	4.726536211821664e-01
1.450000e+08	  3	  3000	  1027	1.433743308240807e-03	7.399999999999991e+01	9.978786145573106e-01
1.460000e+08	  3	  3000	  2318	2.043034445305274e-03	7.499999999999991e+01	5.203627331537417e-01
1.470000e+08	  3	  3000	  1050	1.781729285379500e-03	7.599999999999991e+01	4.759496513553834e-02
1.480000e+08	  3	  3000	  2035	1.345061955501836e-03	7.599999999999991e+01	5.741799569371745e-01
1.490000e+08	  3	  3000	  2478	1.813884497073694e-03	7.699999999999991e+01	1.005889466748207e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  3000	  2487	1.603123029040548e-03	7.699999999999991e+01	6.273914195551153e-01
1.510000e+08	  3	  3000	  1485	1.500370891172818e-03	7.799999999999990e+01	1.547213605494595e-01
collision No.36	7.835295e+01[yr]	i=2, j=1554	r_ij=6.334258545415372e-05	radius[2]+radius[1554]=6.338481524341289e-05
collision No.37	7.835504e+01[yr]	i=2, j=1715	r_ij=6.321283016549928e-05	radius[2]+radius[1715]=6.338481524341289e-05
1.520000e+08	  3	  3000	   591	1.356947266798494e-03	7.799999999999990e+01	6.821791206089285e-01
1.530000e+08	  3	  3000	  1133	1.384845864038651e-03	7.899999999999990e+01	2.097137458944771e-01
1.540000e+08	  3	  3000	  2273	1.234903214000582e-03	7.899999999999990e+01	7.359145590810018e-01
1.550000e+08	  3	  3000	   323	2.759788486677790e-03	7.999999999999990e+01	2.622601601851162e-01
1.560000e+08	  3	  3000	  1673	1.961640726562971e-03	7.999999999999990e+01	7.893689320573822e-01
1.570000e+08	  3	  3000	  2694	1.608351015743475e-03	8.099999999999990e+01	3.131101876639334e-01
1.580000e+08	  3	  3000	  1660	2.017716437082278e-03	8.099999999999990e+01	8.375105151527814e-01
1.590000e+08	  3	  3000	   267	1.783934293352287e-03	8.199999999999990e+01	3.616728970351167e-01
collision No.38	8.269786e+01[yr]	i=2, j=488	r_ij=6.324805417617650e-05	radius[2]+radius[488]=6.338481524341289e-05
1.600000e+08	  3	  3000	  1011	2.195217133158254e-03	8.199999999999990e+01	8.871828735069033e-01
1.610000e+08	  3	  3000	   552	1.578795513689702e-03	8.299999999999990e+01	4.117550131724858e-01
collision No.39	8.375180e+01[yr]	i=1, j=1186	r_ij=6.326757354889469e-05	radius[1]+radius[1186]=6.338481524341289e-05
1.620000e+08	  3	  3000	  2596	1.480086942360472e-03	8.299999999999990e+01	9.363864589627529e-01
1.630000e+08	  3	  3000	   622	1.896536448693498e-03	8.399999999999990e+01	4.594295704029661e-01
collision No.40	8.487853e+01[yr]	i=3, j=1576	r_ij=6.326161376087992e-05	radius[3]+radius[1576]=6.338481524341289e-05
1.640000e+08	  3	  3000	  2770	1.742485236383288e-03	8.399999999999990e+01	9.855230560715577e-01
1.650000e+08	  3	  3000	   124	1.420803416796207e-03	8.499999999999989e+01	5.115097911999331e-01
1.660000e+08	  3	  3000	  1519	1.334358396088655e-03	8.599999999999989e+01	3.715530722608056e-02
1.670000e+08	  3	  3000	  2204	1.472332290302939e-03	8.599999999999989e+01	5.649695881097564e-01
1.680000e+08	  3	  3000	  1079	1.966295060975530e-03	8.699999999999989e+01	9.306820242865897e-02
collision No.41	8.719015e+01[yr]	i=2, j=1192	r_ij=6.327870123740409e-05	radius[2]+radius[1192]=6.338481524341289e-05
1.690000e+08	  3	  3000	  1689	1.302602293385953e-03	8.699999999999989e+01	6.205011448377410e-01
1.700000e+08	  3	  3000	  2950	1.463291801708589e-03	8.799999999999989e+01	1.472046925756498e-01
collision No.42	8.838853e+01[yr]	i=2, j=1891	r_ij=6.334741882073123e-05	radius[2]+radius[1891]=6.338481524341289e-05
1.710000e+08	  3	  3000	  2861	1.181691568950151e-03	8.799999999999989e+01	6.735238222240758e-01
1.720000e+08	  3	  3000	  1184	1.599494507526600e-03	8.899999999999987e+01	1.978711902981740e-01
1.730000e+08	  3	  3000	  1791	1.774585286902923e-03	8.899999999999987e+01	7.229937518974515e-01
1.740000e+08	  3	  3000	   579	2.045346622468195e-03	8.999999999999987e+01	2.476985657039466e-01
1.750000e+08	  3	  3000	   679	1.890656670594813e-03	8.999999999999987e+01	7.694910675341332e-01
1.760000e+08	  3	  3000	  2306	1.651624011136550e-03	9.099999999999987e+01	2.960488907005366e-01
1.770000e+08	  3	  3000	  1253	1.175082873836901e-03	9.099999999999987e+01	8.206276372913386e-01
1.780000e+08	  3	  3000	  2444	1.343111542726912e-03	9.199999999999987e+01	3.433192362473397e-01
1.790000e+08	  3	  3000	  1156	2.083273082216567e-03	9.199999999999987e+01	8.715437614443556e-01
1.800000e+08	  3	  3000	   524	1.575800988155643e-03	9.299999999999987e+01	3.975462132777671e-01
1.810000e+08	  3	  3000	  1762	1.698220575238359e-03	9.299999999999987e+01	9.236639972359554e-01
1.820000e+08	  3	  3000	  1356	1.519697328503147e-03	9.399999999999986e+01	4.499522251518840e-01
1.830000e+08	  3	  3000	  1218	1.600467491685585e-03	9.399999999999986e+01	9.762792772244577e-01
1.840000e+08	  3	  3000	  2391	1.787240002260013e-03	9.499999999999986e+01	4.882472947755694e-01
