1.800000e+07	  3	  2999	  1130	1.952476144283130e-03	7.498942093324552e+00	1.975804294557983e+00
1.900000e+07	  3	  2999	  1974	1.701649869750030e-03	9.999999999999991e+00	2.340618067400537e-03
2.000000e+07	  3	  2999	    69	1.776228157473775e-03	9.999999999999991e+00	5.289743481599646e-01
2.100000e+07	  3	  2999	  1236	1.852744000062180e-03	9.999999999999991e+00	1.057469304891721e+00
2.200000e+07	  3	  2999	  2717	1.712979082592666e-03	9.999999999999991e+00	1.586305728792938e+00
2.300000e+07	  3	  2999	   630	1.757945371317128e-03	9.999999999999991e+00	2.114614989905319e+00
2.400000e+07	  3	  2999	  1281	1.218987102639387e-03	9.999999999999991e+00	2.642309396487244e+00
2.500000e+07	  3	  2999	  1536	1.557505781462695e-03	9.999999999999991e+00	3.171473344557246e+00
2.600000e+07	  3	  2999	  2793	2.179260537638059e-03	1.333521432163323e+01	3.632261315205332e-01
2.700000e+07	  3	  2999	  1136	2.096728435901933e-03	1.333521432163323e+01	8.920324063008641e-01
2.800000e+07	  3	  2999	  1028	1.272010325263144e-03	1.333521432163323e+01	1.419588773357904e+00
2.900000e+07	  3	  2999	  1488	1.629970600933454e-03	1.333521432163323e+01	1.946433732721427e+00
collision No.2	1.575461e+01[yr]	i=1, j=621	r_ij=6.182496767318779e-05	radius[1]+radius[621]=6.340856486446652e-05
dE_heat=-2.408517e-12	dE_grav=2.332078e-12	dE_c=8.703116e-20	v_imp=3.168087e-01
3.000000e+07	  3	  2998	  1554	1.784047806454693e-03	1.333521432163323e+01	2.472774597964737e+00
3.100000e+07	  3	  2998	  2705	1.289201848641635e-03	1.333521432163323e+01	3.001663357123340e+00
3.200000e+07	  3	  2998	  1601	1.735536764007349e-03	1.333521432163323e+01	3.530061674195134e+00
3.300000e+07	  3	  2998	  2454	1.443570130164241e-03	1.333521432163323e+01	4.058373815629872e+00
3.400000e+07	  3	  2998	   208	1.606503240980551e-03	1.778279410038921e+01	1.395584182921245e-01
3.500000e+07	  3	  2998	  1211	1.552304243091824e-03	1.778279410038921e+01	6.668584851132513e-01
3.600000e+07	  3	  2998	  2813	1.486294522372936e-03	1.778279410038921e+01	1.196231246664140e+00
3.700000e+07	  3	  2998	  1642	1.827780511191131e-03	1.778279410038921e+01	1.723430570127645e+00
3.800000e+07	  3	  2998	  2176	2.552954162440815e-03	1.778279410038921e+01	2.252809798612033e+00
3.900000e+07	  3	  2998	   629	1.884862118666733e-03	1.778279410038921e+01	2.781000627467957e+00
4.000000e+07	  3	  2998	  2629	1.726210987440792e-03	1.778279410038921e+01	3.309097498932057e+00
4.100000e+07	  3	  2998	   958	1.278633806451107e-03	1.778279410038921e+01	3.837366250225615e+00
4.200000e+07	  3	  2998	  2420	1.529464592251640e-03	1.778279410038921e+01	4.363191378095689e+00
4.300000e+07	  3	  2998	   326	1.269033992360927e-03	1.778279410038921e+01	4.891549573439402e+00
4.400000e+07	  3	  2998	  1257	1.631043531542118e-03	1.778279410038921e+01	5.419143589913525e+00
4.500000e+07	  3	  2998	  1156	1.348116206872431e-03	2.371373705661653e+01	1.633407602671307e-02
4.600000e+07	  3	  2998	  2560	1.877734648165551e-03	2.371373705661653e+01	5.432698258927326e-01
4.700000e+07	  3	  2998	   458	1.505782562301888e-03	2.371373705661653e+01	1.071604013178285e+00
4.800000e+07	  3	  2998	  2714	1.279077991035899e-03	2.371373705661653e+01	1.598967148364688e+00
4.900000e+07	  3	  2998	  2063	1.550475489651775e-03	2.371373705661653e+01	2.126479545137643e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  2998	  2186	2.217039538789650e-03	2.371373705661653e+01	2.655543679439064e+00
5.100000e+07	  3	  2998	  1431	1.324144801396641e-03	2.371373705661653e+01	3.183331539706697e+00
5.200000e+07	  3	  2998	   753	1.881036710328677e-03	2.371373705661653e+01	3.711983239612434e+00
5.300000e+07	  3	  2998	    89	2.001603906392064e-03	2.371373705661653e+01	4.239429826986842e+00
5.400000e+07	  3	  2998	  2222	1.538830115882717e-03	2.371373705661653e+01	4.767141938871033e+00
5.500000e+07	  3	  2998	   640	1.936451524368859e-03	2.371373705661653e+01	5.295321817522463e+00
5.600000e+07	  3	  2998	  1678	1.659592887759921e-03	2.371373705661653e+01	5.823648530598162e+00
5.700000e+07	  3	  2998	    87	2.015800066431500e-03	2.371373705661653e+01	6.351255022876773e+00
5.800000e+07	  3	  2998	  1549	1.821299745026894e-03	2.371373705661653e+01	6.880164683846254e+00
5.900000e+07	  3	  2998	   373	1.426817670409510e-03	2.371373705661653e+01	7.406465787004265e+00
6.000000e+07	  3	  2998	  1066	1.216876615053485e-03	3.162277660168376e+01	2.481030057183445e-02
6.100000e+07	  3	  2998	   373	1.457759199507134e-03	3.162277660168376e+01	5.533005229365103e-01
6.200000e+07	  3	  2998	  1461	1.571194567096751e-03	3.162277660168376e+01	1.081838032110796e+00
6.300000e+07	  3	  2998	   951	1.084475718837845e-03	3.162277660168376e+01	1.609926917808555e+00
6.400000e+07	  3	  2998	  2344	1.524978425295335e-03	3.162277660168376e+01	2.137399006838574e+00
6.500000e+07	  3	  2998	  2337	1.708089294403406e-03	3.162277660168376e+01	2.665505927615983e+00
6.600000e+07	  3	  2998	   665	1.292472439082162e-03	3.162277660168376e+01	3.194698127654291e+00
6.700000e+07	  3	  2998	   958	1.278921330946292e-03	3.162277660168376e+01	3.721184138485437e+00
6.800000e+07	  3	  2998	  2039	1.968156040533234e-03	3.162277660168376e+01	4.250072872078217e+00
6.900000e+07	  3	  2998	  1271	1.970068568127486e-03	3.162277660168376e+01	4.776425269621899e+00
7.000000e+07	  3	  2998	    82	1.224079370406655e-03	3.162277660168376e+01	5.306114636874902e+00
7.100000e+07	  3	  2998	   507	1.373183285022323e-03	3.162277660168376e+01	5.832529335147155e+00
7.200000e+07	  3	  2998	  2420	1.694327614525210e-03	3.162277660168376e+01	6.360275916734468e+00
7.300000e+07	  3	  2998	  2288	1.761321651006370e-03	3.162277660168376e+01	6.886584242454037e+00
7.400000e+07	  3	  2998	  1032	2.064189491093905e-03	3.162277660168376e+01	7.414258130241542e+00
7.500000e+07	  3	  2998	  2353	1.835424824010355e-03	3.162277660168376e+01	7.942609290721277e+00
7.600000e+07	  3	  2998	   839	1.232835849499533e-03	3.162277660168376e+01	8.470664379375247e+00
7.700000e+07	  3	  2998	  2329	1.897629218274514e-03	3.162277660168376e+01	8.998889024258157e+00
7.800000e+07	  3	  2998	   499	1.376668267523679e-03	3.162277660168376e+01	9.526834289592260e+00
7.900000e+07	  3	  2998	  2086	1.542789615408225e-03	3.162277660168376e+01	1.005436840172448e+01
8.000000e+07	  3	  2998	  2559	1.979428017905327e-03	4.216965034285818e+01	3.533065296766418e-02
8.100000e+07	  3	  2998	  1147	1.610056967813345e-03	4.216965034285818e+01	5.603815987068049e-01
8.200000e+07	  3	  2998	  1587	1.650652887605837e-03	4.216965034285818e+01	1.088072876325643e+00
8.300000e+07	  3	  2998	   888	1.294977545299917e-03	4.216965034285818e+01	1.616286271969490e+00
8.400000e+07	  3	  2998	   906	1.757558100844053e-03	4.216965034285818e+01	2.144421615686636e+00
8.500000e+07	  3	  2998	  1378	1.688507575810979e-03	4.216965034285818e+01	2.672564361482887e+00
8.600000e+07	  3	  2998	  1789	1.188997146174199e-03	4.216965034285818e+01	3.200490954425983e+00
8.700000e+07	  3	  2998	   219	1.350503866925563e-03	4.216965034285818e+01	3.728859433196009e+00
8.800000e+07	  3	  2998	  2945	1.841719531345020e-03	4.216965034285818e+01	4.255993044093525e+00
8.900000e+07	  3	  2998	   141	1.168125220068593e-03	4.216965034285818e+01	4.784832335590997e+00
9.000000e+07	  3	  2998	  2906	1.075163531227924e-03	4.216965034285818e+01	5.311281440233458e+00
9.100000e+07	  3	  2998	    46	1.871889837951169e-03	4.216965034285818e+01	5.840450267663583e+00
9.200000e+07	  3	  2998	   248	1.605588120374511e-03	4.216965034285818e+01	6.367794327452794e+00
9.300000e+07	  3	  2998	  2842	1.460578496262966e-03	4.216965034285818e+01	6.897117836472891e+00
9.400000e+07	  3	  2998	  1825	1.504110146428439e-03	4.216965034285818e+01	7.423613908894338e+00
9.500000e+07	  3	  2998	   346	1.635226601521519e-03	4.216965034285818e+01	7.950836436344244e+00
9.600000e+07	  3	  2998	  2759	1.753298052503276e-03	4.216965034285818e+01	8.479771796703956e+00
9.700000e+07	  3	  2998	  2173	1.142241118119106e-03	4.216965034285818e+01	9.007370388289251e+00
9.800000e+07	  3	  2998	  2027	1.536684223912227e-03	4.216965034285818e+01	9.535490583126002e+00
9.900000e+07	  3	  2998	  2103	1.346813389177452e-03	4.216965034285818e+01	1.006287062374382e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  2998	  2288	1.806896395159883e-03	4.216965034285818e+01	1.059086600071505e+01
1.010000e+08	  3	  2998	   516	1.442025160958090e-03	4.216965034285818e+01	1.111682338572882e+01
1.020000e+08	  3	  2998	  2982	1.338333328041606e-03	4.216965034285818e+01	1.164383959248363e+01
1.030000e+08	  3	  2998	   805	1.750795593859793e-03	4.216965034285818e+01	1.217175746070742e+01
1.040000e+08	  3	  2998	  2152	1.301822941197874e-03	4.216965034285818e+01	1.269881231389853e+01
1.050000e+08	  3	  2998	   540	1.443250287732548e-03	4.216965034285818e+01	1.322718556684850e+01
1.060000e+08	  3	  2998	  1854	1.320872025460242e-03	4.216965034285818e+01	1.375501020853000e+01
1.070000e+08	  3	  2998	  1068	1.180242227817710e-03	5.623413251903484e+01	2.183398576389150e-01
1.080000e+08	  3	  2998	  2884	1.161409268259959e-03	5.623413251903484e+01	7.456446188733608e-01
1.090000e+08	  3	  2998	  1566	1.423838719192138e-03	5.623413251903484e+01	1.273533375260864e+00
1.100000e+08	  3	  2998	   256	1.810464188179193e-03	5.623413251903484e+01	1.801317739679823e+00
1.110000e+08	  3	  2998	  2971	1.283674119835272e-03	5.623413251903484e+01	2.329059444434562e+00
1.120000e+08	  3	  2998	  1955	9.988042061522700e-04	5.623413251903484e+01	2.857630819405566e+00
1.130000e+08	  3	  2998	  1689	2.034293560171666e-03	5.623413251903484e+01	3.384597017425920e+00
1.140000e+08	  3	  2998	  2403	1.556845458234720e-03	5.623413251903484e+01	3.912853268237478e+00
1.150000e+08	  3	  2998	   265	1.147501811261802e-03	5.623413251903484e+01	4.440069260494104e+00
1.160000e+08	  3	  2998	  2178	1.783830274212467e-03	5.623413251903484e+01	4.967066813332832e+00
1.170000e+08	  3	  2998	  2085	1.348178462515352e-03	5.623413251903484e+01	5.494765695257196e+00
1.180000e+08	  3	  2998	  1940	1.607815186841935e-03	5.623413251903484e+01	6.023272998294178e+00
1.190000e+08	  3	  2998	  2029	1.164529894968926e-03	5.623413251903484e+01	6.550600791053195e+00
1.200000e+08	  3	  2998	   316	1.462465863351901e-03	5.623413251903484e+01	7.079010611226211e+00
1.210000e+08	  3	  2998	  1122	1.037258322626253e-03	5.623413251903484e+01	7.606374533078852e+00
1.220000e+08	  3	  2998	  2316	1.238866725470431e-03	5.623413251903484e+01	8.132705278591828e+00
1.230000e+08	  3	  2998	  1290	1.325169609487209e-03	5.623413251903484e+01	8.659592173461153e+00
collision No.3	6.517573e+01[yr]	i=1, j=1820	r_ij=5.731916935414002e-05	radius[1]+radius[1820]=6.340884270946418e-05
dE_heat=-2.290449e-13	dE_grav=2.175484e-13	dE_c=1.855317e-20	v_imp=3.322067e-01
1.240000e+08	  3	  2997	  1125	1.842780941240123e-03	5.623413251903484e+01	9.187274409172407e+00
1.250000e+08	  3	  2997	  2869	1.942117462934362e-03	5.623413251903484e+01	9.716285392360277e+00
1.260000e+08	  3	  2997	  2575	1.836532673254798e-03	5.623413251903484e+01	1.024287246753863e+01
1.270000e+08	  3	  2997	   359	2.192487574217967e-03	5.623413251903484e+01	1.077090268076149e+01
1.280000e+08	  3	  2997	  2090	1.164088354795723e-03	5.623413251903484e+01	1.129868004221323e+01
1.290000e+08	  3	  2997	  1178	1.586939238655430e-03	5.623413251903484e+01	1.182583986422467e+01
1.300000e+08	  3	  2997	  2498	2.048294008226544e-03	5.623413251903484e+01	1.235479622424342e+01
1.310000e+08	  3	  2997	   512	1.414412589110510e-03	5.623413251903484e+01	1.288277343886217e+01
1.320000e+08	  3	  2997	  1713	2.012380443816821e-03	5.623413251903484e+01	1.341082070709652e+01
1.330000e+08	  3	  2997	   361	1.227596109894839e-03	5.623413251903484e+01	1.393691962434836e+01
1.340000e+08	  3	  2997	   206	1.604207900865178e-03	5.623413251903484e+01	1.446534318239422e+01
1.350000e+08	  3	  2997	  1043	1.583059197901747e-03	5.623413251903484e+01	1.499259878371793e+01
1.360000e+08	  3	  2997	  2533	1.338330448429091e-03	5.623413251903484e+01	1.552143428753346e+01
1.370000e+08	  3	  2997	  2892	1.727885427271655e-03	5.623413251903484e+01	1.604900196368242e+01
1.380000e+08	  3	  2997	  1439	1.439302079913858e-03	5.623413251903484e+01	1.657776437778691e+01
1.390000e+08	  3	  2997	  2743	1.743249854182383e-03	5.623413251903484e+01	1.710426656323035e+01
1.400000e+08	  3	  2997	  2292	1.322324368903490e-03	5.623413251903484e+01	1.763302442079016e+01
1.410000e+08	  3	  2997	   531	1.604699933378380e-05	5.623413251903484e+01	1.816071011462839e+01
1.420000e+08	  3	  2997	  1915	1.113583576904160e-03	5.623413251903484e+01	1.868855077434294e+01
1.430000e+08	  3	  2997	  1109	2.035365046799454e-03	7.498942093324548e+01	4.603113158328267e-01
1.440000e+08	  3	  2997	  2329	1.592010199420985e-03	7.498942093324548e+01	9.884439825094401e-01
1.450000e+08	  3	  2997	  1576	1.855230951008525e-03	7.498942093324548e+01	1.516193861619939e+00
1.460000e+08	  3	  2997	  2206	1.648247943064889e-03	7.498942093324548e+01	2.045116957345024e+00
1.470000e+08	  3	  2997	  1785	1.431816658390016e-03	7.498942093324548e+01	2.571326833181524e+00
1.480000e+08	  3	  2997	   844	1.503169161944051e-03	7.498942093324548e+01	3.099347911862964e+00
1.490000e+08	  3	  2997	   234	1.353713410195160e-03	7.498942093324548e+01	3.627793542416792e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  2997	  2145	1.177876523021436e-03	7.498942093324548e+01	4.155919314205450e+00
1.510000e+08	  3	  2997	  1107	1.722307618145422e-03	7.498942093324548e+01	4.683309095391669e+00
1.520000e+08	  3	  2997	  1525	1.303577802869301e-03	7.498942093324548e+01	5.210773763246157e+00
collision No.4	8.041900e+01[yr]	i=1, j=2244	r_ij=6.335708150990554e-05	radius[1]+radius[2244]=6.340886673881948e-05
dE_heat=-9.668888e-12	dE_grav=9.728365e-12	dE_c=6.105773e-19	v_imp=3.070164e-01
1.530000e+08	  3	  2996	  2681	1.624506151493453e-03	7.498942093324548e+01	5.738927339056720e+00
1.540000e+08	  3	  2996	  1571	1.585141211750612e-03	7.498942093324548e+01	6.266875966465466e+00
1.550000e+08	  3	  2996	  1025	1.790640989409725e-03	7.498942093324548e+01	6.794627009638024e+00
1.560000e+08	  3	  2996	  1895	1.720089927145872e-03	7.498942093324548e+01	7.322074461985030e+00
1.570000e+08	  3	  2996	  2694	1.485504551726899e-03	7.498942093324548e+01	7.849033077520231e+00
1.580000e+08	  3	  2996	   949	1.563551317320410e-03	7.498942093324548e+01	8.376701419121785e+00
1.590000e+08	  3	  2996	  1291	1.506489454839116e-03	7.498942093324548e+01	8.905100182746946e+00
1.600000e+08	  3	  2996	   512	1.381330279293634e-03	7.498942093324548e+01	9.433300474880518e+00
1.610000e+08	  3	  2996	  1355	1.624367890617918e-03	7.498942093324548e+01	9.961786098688595e+00
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[1355]	= 1.020620e-02
E_error	= 9.027020166672532e-01
L_error	= -nan
dE_correct	= 2.440016073213557e-08
step	= 1.610000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14174.642315[s]
user time	= 41673.256000[s]
system time	= 813.980000[s]
Execution Time	(total	= 1.417464e+04 [s])
Corrector		= 5.601230e+03 [s]	39.52 [%]
Predictor		= 3.316327e+03 [s]	23.40 [%]
Iteration		= 2.599646e+03 [s]	18.34 [%]
Fragmentation		= 1.634145e+03 [s]	11.53 [%]
Orbital_Elements	= 4.194090e+01 [s]	 0.30 [%]
Collision_Judgement	= 3.448529e+00 [s]	 0.02 [%]
Energy			= 2.791109e+00 [s]	 0.02 [%]
Others			= 9.751137e+02 [s]	 6.88 [%]
-----
myid = 6	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand07/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand07/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.610000e+08	  3	  2996	  1355	1.624367890617918e-03	7.498942093324548e+01	9.961786098688595e+00
1.620000e+08	  3	  2996	  1329	1.346934752188558e-03	7.498942093324548e+01	1.048859618883788e+01
1.630000e+08	  3	  2996	  2432	2.217374037388844e-03	7.498942093324548e+01	1.101665351747865e+01
1.640000e+08	  3	  2996	   204	1.696795234260901e-03	7.498942093324548e+01	1.154235397219996e+01
1.650000e+08	  3	  2996	   469	1.382440497667542e-03	7.498942093324548e+01	1.207084056704476e+01
1.660000e+08	  3	  2996	  1475	1.449944842736471e-03	7.498942093324548e+01	1.259931237819354e+01
1.670000e+08	  3	  2996	  1283	1.911776524862947e-03	7.498942093324548e+01	1.312655986181793e+01
1.680000e+08	  3	  2996	  1519	1.968118421671744e-03	7.498942093324548e+01	1.365509191338006e+01
1.690000e+08	  3	  2996	   346	1.256526812220482e-03	7.498942093324548e+01	1.418155458672920e+01
1.700000e+08	  3	  2996	  2718	1.299708938097124e-03	7.498942093324548e+01	1.470971348526303e+01
1.710000e+08	  3	  2996	  2763	1.900242121362930e-03	7.498942093324548e+01	1.523770139759812e+01
1.720000e+08	  3	  2996	  1660	1.420327881998274e-03	7.498942093324548e+01	1.576500679516811e+01
1.730000e+08	  3	  2996	   443	1.098757072594406e-03	7.498942093324548e+01	1.629368786894601e+01
1.740000e+08	  3	  2996	  2780	1.587711084984449e-03	7.498942093324548e+01	1.682147806685287e+01
1.750000e+08	  3	  2996	  2945	1.430782216611529e-03	7.498942093324548e+01	1.734926269706694e+01
1.760000e+08	  3	  2996	  2486	1.205809137298830e-03	7.498942093324548e+01	1.787789023694881e+01
1.770000e+08	  3	  2996	  2342	1.546933079133729e-03	7.498942093324548e+01	1.840455323612370e+01
1.780000e+08	  3	  2996	   963	1.249758802945507e-03	7.498942093324548e+01	1.893310539566304e+01
1.790000e+08	  3	  2996	  2895	2.351455316000804e-03	7.498942093324548e+01	1.945954461927984e+01
1.800000e+08	  3	  2996	  2764	1.807547456285960e-03	7.498942093324548e+01	1.998802571682937e+01
1.810000e+08	  3	  2996	    26	1.586537928455054e-03	7.498942093324548e+01	2.051701518243433e+01
1.820000e+08	  3	  2996	  2912	1.697262616158002e-03	7.498942093324548e+01	2.104343083881623e+01
1.830000e+08	  3	  2996	    45	1.524168857375489e-03	7.498942093324548e+01	2.157194469953930e+01
1.840000e+08	  3	  2996	  2009	2.034716667649946e-03	7.498942093324548e+01	2.209992081358709e+01
1.850000e+08	  3	  2996	  2667	1.255664248528334e-03	7.498942093324548e+01	2.262858601572831e+01
1.860000e+08	  3	  2996	  2404	1.252320329983760e-03	7.498942093324548e+01	2.315622465865611e+01
1.870000e+08	  3	  2996	   626	1.836991563954284e-03	7.498942093324548e+01	2.368493135745631e+01
1.880000e+08	  3	  2996	  1384	1.366326831165720e-03	7.498942093324548e+01	2.421279004195522e+01
1.890000e+08	  3	  2996	  2610	1.370305088892032e-03	7.498942093324548e+01	2.474108200839393e+01
1.900000e+08	  3	  2996	  2846	1.854093391694892e-03	9.999999999999986e+01	2.483234758054891e-01
1.910000e+08	  3	  2996	  1915	1.278148597384292e-03	9.999999999999986e+01	7.602675848295277e-01
1.920000e+08	  3	  2996	  1990	1.756542257373124e-03	9.999999999999986e+01	1.274760931150227e+00
1.930000e+08	  3	  2996	   769	1.974375212324529e-03	9.999999999999986e+01	1.788333284049309e+00
1.940000e+08	  3	  2996	  2647	1.595943927872635e-03	9.999999999999986e+01	2.306632403688393e+00
1.950000e+08	  3	  2996	  1190	1.583855847614088e-03	9.999999999999986e+01	2.823545843270146e+00
1.960000e+08	  3	  2996	  1096	1.676872724225928e-03	9.999999999999986e+01	3.341649529293820e+00
1.970000e+08	  3	  2996	  1338	2.179630420500649e-03	9.999999999999986e+01	3.861466445977107e+00
1.980000e+08	  3	  2996	    73	1.656459751865108e-03	9.999999999999986e+01	4.380481645832083e+00
1.990000e+08	  3	  2996	  1166	2.027674021171369e-03	9.999999999999986e+01	4.900150357742763e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  2996	  1029	1.750233676743164e-03	9.999999999999986e+01	5.421611637053214e+00
2.010000e+08	  3	  2996	  2947	1.486885222877287e-03	9.999999999999986e+01	5.943144563822410e+00
2.020000e+08	  3	  2996	  2351	1.418326696237242e-03	9.999999999999986e+01	6.465721767849057e+00
2.030000e+08	  3	  2996	  2282	2.066548405094727e-03	9.999999999999986e+01	6.987709029144054e+00
2.040000e+08	  3	  2996	   178	1.555132363006932e-03	9.999999999999986e+01	7.511138257903363e+00
2.050000e+08	  3	  2996	  2964	1.369229824611836e-03	9.999999999999986e+01	8.033269920660565e+00
2.060000e+08	  3	  2996	  1842	2.165870629232772e-03	9.999999999999986e+01	8.557030180510580e+00
2.070000e+08	  3	  2996	  1283	2.088227836781622e-03	9.999999999999986e+01	9.078428616133271e+00
2.080000e+08	  3	  2996	  1406	1.820145650167608e-03	9.999999999999986e+01	9.603424631174907e+00
2.090000e+08	  3	  2996	  2263	1.318526535051237e-03	9.999999999999986e+01	1.012354694534173e+01
2.100000e+08	  3	  2996	  1394	2.051446698863274e-03	9.999999999999986e+01	1.064752785821173e+01
2.110000e+08	  3	  2996	  1514	1.631926953979604e-03	9.999999999999986e+01	1.117126710325810e+01
2.120000e+08	  3	  2996	  2467	1.642252540280024e-03	9.999999999999986e+01	1.169211952811166e+01
2.130000e+08	  3	  2996	     3	1.598578871721722e-03	9.999999999999986e+01	1.221646617269004e+01
2.140000e+08	  3	  2996	  1578	1.316738830832581e-03	9.999999999999986e+01	1.273755937484248e+01
2.150000e+08	  3	  2996	  1451	1.318379791854920e-03	9.999999999999986e+01	1.326158057713473e+01
2.160000e+08	  3	  2996	   196	2.134455112652280e-03	9.999999999999986e+01	1.378390610098377e+01
2.170000e+08	  3	  2996	  1443	1.517395201207644e-03	9.999999999999986e+01	1.430637889528939e+01
2.180000e+08	  3	  2996	  1094	1.673250166015686e-03	9.999999999999986e+01	1.482933510866011e+01
2.190000e+08	  3	  2996	  2549	1.682213153578795e-03	9.999999999999986e+01	1.535052869434533e+01
2.200000e+08	  3	  2996	  1142	1.434055218885848e-03	9.999999999999986e+01	1.587279752964682e+01
2.210000e+08	  3	  2996	  1457	1.345376606152454e-03	9.999999999999986e+01	1.639397692067950e+01
