5.600000e+07	  3	  3000	  1310	1.348013179032378e-03	2.371373705661653e+01	5.599002200016102e+00
5.700000e+07	  3	  3000	  1810	1.443854053641420e-03	2.371373705661653e+01	6.122802745472882e+00
5.800000e+07	  3	  3000	  2116	1.750119583531247e-03	2.371373705661653e+01	6.646870402051855e+00
5.900000e+07	  3	  3000	  1071	1.831670807804661e-03	2.371373705661653e+01	7.171853729827292e+00
6.000000e+07	  3	  3000	   377	1.386682080589630e-03	2.371373705661653e+01	7.695354589399871e+00
6.100000e+07	  3	  3000	  1037	1.317435195418477e-03	3.162277660168376e+01	3.104338869581220e-01
6.200000e+07	  3	  3000	   576	1.190724022617361e-03	3.162277660168376e+01	8.332941600548454e-01
6.300000e+07	  3	  3000	  2457	1.410394097134020e-03	3.162277660168376e+01	1.358879793161314e+00
6.400000e+07	  3	  3000	   872	1.728605692056742e-03	3.162277660168376e+01	1.882199736720911e+00
6.500000e+07	  3	  3000	  2381	1.982653609472773e-03	3.162277660168376e+01	2.406729084228406e+00
6.600000e+07	  3	  3000	   333	1.893602503084280e-03	3.162277660168376e+01	2.930176374448093e+00
6.700000e+07	  3	  3000	    11	1.452910379379394e-03	3.162277660168376e+01	3.455326024941296e+00
6.800000e+07	  3	  3000	   159	1.590798831537125e-03	3.162277660168376e+01	3.978735870575581e+00
6.900000e+07	  3	  3000	   974	1.539487273705422e-03	3.162277660168376e+01	4.504020400662150e+00
7.000000e+07	  3	  3000	  2331	1.278221277848799e-03	3.162277660168376e+01	5.027070749692196e+00
7.100000e+07	  3	  3000	   179	1.564047779967052e-03	3.162277660168376e+01	5.549174379271354e+00
7.200000e+07	  3	  3000	  1467	1.457299891018744e-03	3.162277660168376e+01	6.074377632044868e+00
7.300000e+07	  3	  3000	   920	1.414784710695436e-03	3.162277660168376e+01	6.598063431419082e+00
7.400000e+07	  3	  3000	   336	1.464875548795215e-03	3.162277660168376e+01	7.122761091281944e+00
7.500000e+07	  3	  3000	   912	1.704157510634767e-03	3.162277660168376e+01	7.646660532194050e+00
7.600000e+07	  3	  3000	  2127	2.218792056081089e-03	3.162277660168376e+01	8.169726957656888e+00
7.700000e+07	  3	  3000	  2856	1.479121081100859e-03	3.162277660168376e+01	8.694000790496830e+00
7.800000e+07	  3	  3000	   850	1.601196076959247e-03	3.162277660168376e+01	9.218613015137679e+00
7.900000e+07	  3	  3000	  2914	1.621285831663797e-03	3.162277660168376e+01	9.743050889218521e+00
8.000000e+07	  3	  3000	  2255	1.378301751797512e-03	3.162277660168376e+01	1.026643312728131e+01
8.100000e+07	  3	  3000	   888	1.129357615734746e-03	4.216965034285818e+01	2.431704105581969e-01
8.200000e+07	  3	  3000	  1327	1.271747546523634e-03	4.216965034285818e+01	7.675724533302015e-01
8.300000e+07	  3	  3000	   179	1.444491807308415e-03	4.216965034285818e+01	1.290793603298205e+00
8.400000e+07	  3	  3000	  1743	1.640564229697603e-03	4.216965034285818e+01	1.814433639719244e+00
8.500000e+07	  3	  3000	   699	1.288723778818864e-03	4.216965034285818e+01	2.337398632263717e+00
8.600000e+07	  3	  3000	  1768	1.239152346375206e-03	4.216965034285818e+01	2.861446660510193e+00
8.700000e+07	  3	  3000	  1298	1.315208305209135e-03	4.216965034285818e+01	3.386031595788278e+00
8.800000e+07	  3	  3000	    39	1.511243686464320e-03	4.216965034285818e+01	3.908313435605338e+00
8.900000e+07	  3	  3000	  2945	1.007947516140897e-03	4.216965034285818e+01	4.433960569555984e+00
9.000000e+07	  3	  3000	  2383	1.125293288308311e-03	4.216965034285818e+01	4.955672355969601e+00
9.100000e+07	  3	  3000	   824	1.455529966425806e-03	4.216965034285818e+01	5.480821931998307e+00
9.200000e+07	  3	  3000	    40	1.346323340232296e-03	4.216965034285818e+01	6.004836759271677e+00
9.300000e+07	  3	  3000	   420	1.597459650617915e-03	4.216965034285818e+01	6.528055063685017e+00
9.400000e+07	  3	  3000	   719	1.673875681050581e-03	4.216965034285818e+01	7.052726985841051e+00
9.500000e+07	  3	  3000	  2026	1.947571977813558e-03	4.216965034285818e+01	7.574881644882712e+00
9.600000e+07	  3	  3000	  1197	2.235058875867228e-03	4.216965034285818e+01	8.100226570579249e+00
9.700000e+07	  3	  3000	  1225	1.153345583750464e-03	4.216965034285818e+01	8.623093801390505e+00
9.800000e+07	  3	  3000	  2092	1.211440497273770e-03	4.216965034285818e+01	9.147954764069899e+00
9.900000e+07	  3	  3000	   935	1.775935362208443e-03	4.216965034285818e+01	9.671012587369139e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	   921	1.645272645402293e-03	4.216965034285818e+01	1.019470130696850e+01
1.010000e+08	  3	  3000	  2658	1.326044709875167e-03	4.216965034285818e+01	1.071825735144680e+01
1.020000e+08	  3	  3000	  1742	1.958612989320021e-03	4.216965034285818e+01	1.124194388377220e+01
1.030000e+08	  3	  3000	  2993	1.336742345251191e-03	4.216965034285818e+01	1.176545034376788e+01
1.040000e+08	  3	  3000	   364	1.317681073750705e-03	4.216965034285818e+01	1.228802569025035e+01
1.050000e+08	  3	  3000	   208	1.738069929472537e-03	4.216965034285818e+01	1.281337471969937e+01
1.060000e+08	  3	  3000	  2766	1.310022584802246e-03	4.216965034285818e+01	1.333600543800183e+01
1.070000e+08	  3	  3000	   237	1.394012576206342e-03	4.216965034285818e+01	1.386211149966723e+01
1.080000e+08	  3	  3000	   479	1.730681112845985e-03	5.623413251903484e+01	3.189458236242723e-01
1.090000e+08	  3	  3000	  1999	1.333818934423600e-03	5.623413251903484e+01	8.436634043155886e-01
1.100000e+08	  3	  3000	  1487	1.408996532815156e-03	5.623413251903484e+01	1.367901393036939e+00
1.110000e+08	  3	  3000	   502	1.405696111303948e-03	5.623413251903484e+01	1.892175008038611e+00
1.120000e+08	  3	  3000	  1445	1.494866631337269e-03	5.623413251903484e+01	2.416780346752104e+00
1.130000e+08	  3	  3000	  2355	1.808212509455931e-03	5.623413251903484e+01	2.941382791396479e+00
1.140000e+08	  3	  3000	  1579	1.665760184621320e-03	5.623413251903484e+01	3.465111632175208e+00
1.150000e+08	  3	  3000	  1579	1.020365584489913e-03	5.623413251903484e+01	3.989159417932600e+00
1.160000e+08	  3	  3000	  1318	2.146584044879754e-03	5.623413251903484e+01	4.512593004937255e+00
1.170000e+08	  3	  3000	  2757	1.868048118844171e-03	5.623413251903484e+01	5.037547510992615e+00
1.180000e+08	  3	  3000	   537	1.080536410079083e-03	5.623413251903484e+01	5.560276171263071e+00
1.190000e+08	  3	  3000	  2172	1.543600131512461e-03	5.623413251903484e+01	6.085673478091726e+00
1.200000e+08	  3	  3000	  1653	2.273776654878733e-03	5.623413251903484e+01	6.608494700631536e+00
collision No.1	6.309879e+01[yr]	i=3, j=749	r_ij=6.323650385041286e-05	radius[3]+radius[749]=6.338481524341289e-05
dE_heat=-3.775220e-11	dE_grav=3.729511e-11	dE_c=1.691542e-18	v_imp=3.099515e-01
1.210000e+08	  3	  2999	  1808	1.543058421479380e-03	5.623413251903484e+01	7.133507581989401e+00
1.220000e+08	  3	  2999	   423	1.567110342091359e-03	5.623413251903484e+01	7.657718982594791e+00
1.230000e+08	  3	  2999	  2512	1.207290739160216e-03	5.623413251903484e+01	8.181394433166824e+00
1.240000e+08	  3	  2999	  2410	1.241244020617236e-03	5.623413251903484e+01	8.707132765754233e+00
1.250000e+08	  3	  2999	    68	1.355886881555331e-03	5.623413251903484e+01	9.229419118755057e+00
1.260000e+08	  3	  2999	   811	1.759318012847310e-03	5.623413251903484e+01	9.754753420367811e+00
1.270000e+08	  3	  2999	  1732	1.251401987515716e-03	5.623413251903484e+01	1.027784019824789e+01
1.280000e+08	  3	  2999	  2153	1.895136111130359e-03	5.623413251903484e+01	1.080333467364697e+01
1.290000e+08	  3	  2999	  1116	1.546032277121966e-03	5.623413251903484e+01	1.132465704186081e+01
1.300000e+08	  3	  2999	  1977	1.350586119406502e-03	5.623413251903484e+01	1.185043598885032e+01
1.310000e+08	  3	  2999	   260	1.289731257547231e-03	5.623413251903484e+01	1.237314898256022e+01
1.320000e+08	  3	  2999	  1212	1.286556549267794e-03	5.623413251903484e+01	1.289761809803384e+01
1.330000e+08	  3	  2999	  2412	1.187486091584513e-03	5.623413251903484e+01	1.342148217542871e+01
1.340000e+08	  3	  2999	  2959	1.420848785621965e-03	5.623413251903484e+01	1.394469375245716e+01
1.350000e+08	  3	  2999	  1138	2.164397669586849e-03	5.623413251903484e+01	1.446915861416074e+01
1.360000e+08	  3	  2999	   848	1.614024476727255e-03	5.623413251903484e+01	1.499364425539874e+01
1.370000e+08	  3	  2999	  1884	1.462122649449065e-03	5.623413251903484e+01	1.551680305541602e+01
1.380000e+08	  3	  2999	   139	1.313354907698592e-03	5.623413251903484e+01	1.604205790994601e+01
1.390000e+08	  3	  2999	  1916	1.335419499120510e-03	5.623413251903484e+01	1.656485592102407e+01
1.400000e+08	  3	  2999	  1300	1.470793289074057e-03	5.623413251903484e+01	1.708944205957508e+01
1.410000e+08	  3	  2999	  2442	1.760899000399138e-03	5.623413251903484e+01	1.761309692179972e+01
1.420000e+08	  3	  2999	  2153	1.342078466431293e-03	5.623413251903484e+01	1.813818451541796e+01
1.430000e+08	  3	  2999	   714	1.600950234262396e-03	5.623413251903484e+01	1.866084963729323e+01
1.440000e+08	  3	  2999	  1226	1.173060889985537e-03	7.498942093324548e+01	4.302742655654133e-01
1.450000e+08	  3	  2999	  2133	1.586434014964697e-03	7.498942093324548e+01	9.529466178686832e-01
1.460000e+08	  3	  2999	   613	1.516575518483979e-03	7.498942093324548e+01	1.477102135917200e+00
1.470000e+08	  3	  2999	   171	1.784836784035059e-03	7.498942093324548e+01	2.001641298180665e+00
1.480000e+08	  3	  2999	  2960	1.057635435511149e-03	7.498942093324548e+01	2.524903516508824e+00
1.490000e+08	  3	  2999	  2673	1.848864703075290e-03	7.498942093324548e+01	3.049644847480055e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  2999	  2336	1.604719078405520e-03	7.498942093324548e+01	3.573583800774296e+00
1.510000e+08	  3	  2999	  2125	1.467006121979693e-03	7.498942093324548e+01	4.097649648004430e+00
1.520000e+08	  3	  2999	  2618	1.349974287564988e-03	7.498942093324548e+01	4.621903778333398e+00
1.530000e+08	  3	  2999	   826	1.839455088976237e-03	7.498942093324548e+01	5.145065175565220e+00
1.540000e+08	  3	  2999	  1338	1.059992858601110e-03	7.498942093324548e+01	5.669119465073018e+00
1.550000e+08	  3	  2999	  1062	1.518359718393258e-03	7.498942093324548e+01	6.193022385389565e+00
1.560000e+08	  3	  2999	  1089	1.768414872364280e-03	7.498942093324548e+01	6.716748726124465e+00
1.570000e+08	  3	  2999	   453	2.633381005866302e-03	7.498942093324548e+01	7.240968062149725e+00
1.580000e+08	  3	  2999	  2723	1.453212754048841e-03	7.498942093324548e+01	7.765202020558333e+00
1.590000e+08	  3	  2999	  1840	1.802088934879449e-03	7.498942093324548e+01	8.288167671895414e+00
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[1840]	= 1.132286e-02
E_error	= 9.049716353028104e-01
L_error	= 5.208691415719723e+12
dE_correct	= 9.259671367574983e-09
step	= 1.590000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14140.470118[s]
user time	= 41606.224000[s]
system time	= 789.036000[s]
Execution Time	(total	= 1.414047e+04 [s])
Corrector		= 5.539722e+03 [s]	39.18 [%]
Predictor		= 3.345000e+03 [s]	23.66 [%]
Iteration		= 2.560170e+03 [s]	18.11 [%]
Fragmentation		= 1.695413e+03 [s]	11.99 [%]
Orbital_Elements	= 3.220007e+01 [s]	 0.23 [%]
Collision_Judgement	= 3.519823e+00 [s]	 0.02 [%]
Energy			= 3.048685e+00 [s]	 0.02 [%]
Others			= 9.613971e+02 [s]	 6.80 [%]
-----
myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand01/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand01/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.590000e+08	  3	  2999	  1840	1.802088934879449e-03	7.498942093324548e+01	8.288167671895414e+00
1.600000e+08	  3	  2999	   568	1.764208195824666e-03	7.498942093324548e+01	8.811048638625591e+00
1.610000e+08	  3	  2999	  2643	1.436947476395296e-03	7.498942093324548e+01	9.333067246045543e+00
1.620000e+08	  3	  2999	   153	2.201381576700908e-03	7.498942093324548e+01	9.858547938116990e+00
1.630000e+08	  3	  2999	  2488	1.790424344323995e-03	7.498942093324548e+01	1.037964262418341e+01
1.640000e+08	  3	  2999	  1471	1.625813501244610e-03	7.498942093324548e+01	1.090424452639534e+01
1.650000e+08	  3	  2999	  2835	1.792044648414806e-03	7.498942093324548e+01	1.142790573257966e+01
1.660000e+08	  3	  2999	  2465	1.442429460761206e-03	7.498942093324548e+01	1.195178548250035e+01
1.670000e+08	  3	  2999	  2258	1.489283895061530e-03	7.498942093324548e+01	1.247563261824064e+01
1.680000e+08	  3	  2999	   345	1.378174228783496e-03	7.498942093324548e+01	1.299864864058995e+01
1.690000e+08	  3	  2999	   827	1.382009863507357e-03	7.498942093324548e+01	1.352267565022035e+01
1.700000e+08	  3	  2999	  1435	1.304833558062844e-03	7.498942093324548e+01	1.404671809188425e+01
1.710000e+08	  3	  2999	  1990	2.316015057053115e-03	7.498942093324548e+01	1.456980206908153e+01
1.720000e+08	  3	  2999	  1749	1.700273650313874e-03	7.498942093324548e+01	1.509483502641367e+01
1.730000e+08	  3	  2999	  1159	1.310950028930130e-03	7.498942093324548e+01	1.561748252540839e+01
1.740000e+08	  3	  2999	  1887	1.606947433665850e-03	7.498942093324548e+01	1.614302342164941e+01
1.750000e+08	  3	  2999	  2746	1.444737426625554e-03	7.498942093324548e+01	1.666628200021986e+01
1.760000e+08	  3	  2999	  2496	1.720172203957122e-03	7.498942093324548e+01	1.719132662787248e+01
1.770000e+08	  3	  2999	   401	2.043896822852338e-03	7.498942093324548e+01	1.771521386490951e+01
1.780000e+08	  3	  2999	  1428	1.789979570249001e-03	7.498942093324548e+01	1.823879239193414e+01
1.790000e+08	  3	  2999	  1637	1.526986634440791e-03	7.498942093324548e+01	1.876368986050297e+01
1.800000e+08	  3	  2999	   782	1.854392272713808e-03	7.498942093324548e+01	1.928599801614716e+01
1.810000e+08	  3	  2999	  1848	2.210949951191349e-03	7.498942093324548e+01	1.981034423780020e+01
1.820000e+08	  3	  2999	  1563	1.493626129193714e-03	7.498942093324548e+01	2.033295564762543e+01
1.830000e+08	  3	  2999	  2585	1.706763450164095e-03	7.498942093324548e+01	2.085775842082739e+01
1.840000e+08	  3	  2999	  1417	1.599225299905125e-03	7.498942093324548e+01	2.138041953563641e+01
1.850000e+08	  3	  2999	  2180	1.650739249712500e-03	7.498942093324548e+01	2.190464684100391e+01
1.860000e+08	  3	  2999	  2056	1.217262214618949e-03	7.498942093324548e+01	2.242776677132245e+01
1.870000e+08	  3	  2999	   639	1.663657459835248e-03	7.498942093324548e+01	2.295112093057564e+01
1.880000e+08	  3	  2999	  1367	1.370707767268512e-03	7.498942093324548e+01	2.347447100443968e+01
1.890000e+08	  3	  2999	   394	2.049591365151448e-03	7.498942093324548e+01	2.399987707677688e+01
1.900000e+08	  3	  2999	  2736	1.523916488310134e-03	7.498942093324548e+01	2.452175580419868e+01
1.910000e+08	  3	  2999	  2602	1.809152129331996e-03	9.999999999999986e+01	3.307548362638168e-02
1.920000e+08	  3	  2999	  1138	2.254629677072387e-03	9.999999999999986e+01	5.561083327017330e-01
1.930000e+08	  3	  2999	  1083	1.875483282713116e-03	9.999999999999986e+01	1.081549584366732e+00
1.940000e+08	  3	  2999	   604	2.018659605832101e-03	9.999999999999986e+01	1.604794004666080e+00
1.950000e+08	  3	  2999	   292	1.428476894643195e-03	9.999999999999986e+01	2.128599057643854e+00
1.960000e+08	  3	  2999	  2019	1.227907188682185e-03	9.999999999999986e+01	2.652464687979085e+00
1.970000e+08	  3	  2999	  1083	1.854656097643889e-03	9.999999999999986e+01	3.174213174791756e+00
1.980000e+08	  3	  2999	  2152	1.489183977145249e-03	9.999999999999986e+01	3.699124363684006e+00
1.990000e+08	  3	  2999	  2975	1.499260872234307e-03	9.999999999999986e+01	4.221502107259309e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  2999	   209	1.484960288337427e-03	9.999999999999986e+01	4.747492264351940e+00
2.010000e+08	  3	  2999	   373	1.508695629091083e-03	9.999999999999986e+01	5.269263130887551e+00
2.020000e+08	  3	  2999	  1803	1.344246726193380e-03	9.999999999999986e+01	5.795339525214701e+00
2.030000e+08	  3	  2999	   975	1.943289973159386e-03	9.999999999999986e+01	6.317784086411860e+00
2.040000e+08	  3	  2999	  1684	1.468070615695109e-03	9.999999999999986e+01	6.842228125339207e+00
2.050000e+08	  3	  2999	   209	1.591779233428530e-03	9.999999999999986e+01	7.365987705403350e+00
2.060000e+08	  3	  2999	  2255	1.449377157874005e-03	9.999999999999986e+01	7.888756764055773e+00
2.070000e+08	  3	  2999	  2597	1.638243750322370e-03	9.999999999999986e+01	8.414020096171388e+00
2.080000e+08	  3	  2999	  1072	1.747473025456131e-03	9.999999999999986e+01	8.936728881092247e+00
2.090000e+08	  3	  2999	   584	1.619483048341492e-03	9.999999999999986e+01	9.460737168634507e+00
2.100000e+08	  3	  2999	   676	1.448368528625837e-03	9.999999999999986e+01	9.984080014935291e+00
2.110000e+08	  3	  2999	  2814	1.776958501152951e-03	9.999999999999986e+01	1.050846344830686e+01
2.120000e+08	  3	  2999	  1432	1.688847685904396e-03	9.999999999999986e+01	1.103169589414886e+01
2.130000e+08	  3	  2999	  1785	1.420847526837158e-03	9.999999999999986e+01	1.155661373483388e+01
2.140000e+08	  3	  2999	   309	1.699907765665167e-03	9.999999999999986e+01	1.207967951886292e+01
2.150000e+08	  3	  2999	    79	1.677946214646761e-03	9.999999999999986e+01	1.260478401603456e+01
2.160000e+08	  3	  2999	   914	1.972692538028785e-03	9.999999999999986e+01	1.312787083715203e+01
2.170000e+08	  3	  2999	  2070	1.537554398864478e-03	9.999999999999986e+01	1.365204586017531e+01
2.180000e+08	  3	  2999	  1155	1.307891958118699e-03	9.999999999999986e+01	1.417554839978487e+01
2.190000e+08	  3	  2999	   901	2.131173040703704e-03	9.999999999999986e+01	1.469978779684131e+01
2.200000e+08	  3	  2999	  2916	1.412932068121123e-03	9.999999999999986e+01	1.522352867250495e+01
2.210000e+08	  3	  2999	  1909	9.710049301035558e-04	9.999999999999986e+01	1.574857053638947e+01
2.220000e+08	  3	  2999	  1800	1.425019035657289e-03	9.999999999999986e+01	1.627165217101552e+01
2.230000e+08	  3	  2999	   293	2.116948669790406e-03	9.999999999999986e+01	1.679672053032824e+01
2.240000e+08	  3	  2999	  1785	1.502767617186796e-03	9.999999999999986e+01	1.731907336021565e+01
2.250000e+08	  3	  2999	   818	1.575852706620458e-03	9.999999999999986e+01	1.784219628190968e+01
2.260000e+08	  3	  2999	  2591	1.866765699369778e-03	9.999999999999986e+01	1.836575183483394e+01
2.270000e+08	  3	  2999	   680	9.979106769187846e-04	9.999999999999986e+01	1.888999732853621e+01
2.280000e+08	  3	  2999	  1875	2.251634030989602e-03	9.999999999999986e+01	1.941335351029724e+01
2.290000e+08	  3	  2999	  1856	1.236515510030922e-03	9.999999999999986e+01	1.993716639452091e+01
